id,user_id,document_id,action_date,action_id
665,9,33,2024-01-09 08:28:17,3
666,7,45,2024-05-05 12:11:32,3
667,7,40,2024-09-09 05:46:49,2
668,10,50,2024-01-23 15:41:25,2
669,6,34,2024-02-22 12:51:05,1
670,6,25,2023-06-26 21:10:19,3
671,4,5,2023-12-05 20:17:54,3
672,10,7,2024-06-12 05:23:03,1
673,2,10,2023-09-13 21:40:48,3
674,5,40,2024-10-15 04:19:42,2
675,9,26,2024-09-07 07:31:37,2
676,3,22,2023-06-21 19:37:12,2
677,8,14,2023-12-01 14:25:05,3
678,3,23,2024-05-10 09:22:43,1
679,9,3,2024-05-20 01:56:07,3
680,7,40,2024-10-31 19:35:32,3
681,4,12,2024-06-07 03:30:59,1
682,6,1,2024-10-13 08:12:59,1
683,4,13,2023-11-05 22:22:26,1
684,10,48,2024-03-09 07:44:12,2
685,7,34,2024-08-24 04:32:08,1
686,4,32,2023-02-16 04:25:33,3
687,10,33,2024-05-10 03:23:50,1
688,10,12,2023-08-01 10:37:15,2
689,4,49,2024-10-04 03:03:50,3
690,2,11,2024-06-14 11:54:45,1
691,7,11,2024-08-23 06:48:11,2
692,3,43,2024-01-23 20:05:08,3
693,7,22,2023-05-15 23:17:11,1
694,4,14,2023-01-05 09:35:30,2
695,1,49,2023-02-01 04:00:19,1
696,1,29,2024-09-25 02:51:42,3
697,5,28,2023-09-17 09:59:37,2
698,6,43,2024-09-14 18:25:02,2
699,5,23,2024-04-23 10:56:11,1
700,9,45,2024-02-27 06:58:33,2
701,9,12,2023-07-04 05:25:05,3
702,5,9,2024-06-25 09:32:29,2
703,8,14,2024-08-11 09:55:23,2
704,1,20,2024-06-19 07:17:18,1
705,8,13,2024-06-03 23:40:33,3
706,1,31,2023-10-09 02:18:19,3
707,1,36,2024-12-13 20:27:34,3
708,1,44,2023-02-16 04:10:07,1
709,2,25,2023-08-22 09:01:34,2
710,9,21,2023-12-03 06:00:10,1
711,2,8,2023-09-03 14:13:30,1
712,6,25,2024-10-20 05:31:19,1
713,3,6,2024-10-03 07:21:34,2
714,5,6,2024-06-25 22:45:04,3
715,5,39,2024-01-03 17:05:19,1
716,9,4,2024-08-06 14:07:24,3
717,6,14,2024-02-25 18:53:37,3
718,5,2,2024-07-17 13:24:06,1
719,5,26,2023-08-05 01:45:33,2
720,7,21,2024-08-31 17:24:30,2
721,2,33,2024-10-03 13:38:43,3
722,6,41,2024-09-09 22:37:42,3
723,3,26,2023-10-02 05:48:33,2
724,2,23,2023-06-25 01:51:17,1
725,3,6,2023-08-27 05:45:54,2
726,1,32,2024-06-08 08:58:55,2
727,4,32,2024-08-13 19:02:40,1
728,3,27,2024-01-10 09:31:59,3
729,2,45,2024-06-24 16:36:23,1
730,10,33,2023-09-30 09:51:59,2
731,6,20,2023-05-08 07:25:53,2
732,5,44,2023-10-04 09:10:06,2
733,8,19,2023-05-31 11:52:29,3
734,5,18,2023-10-21 14:46:52,3
735,7,43,2023-11-29 22:16:38,1
736,7,35,2023-10-31 00:04:37,3
737,3,49,2023-08-14 04:13:41,3
738,7,14,2024-10-13 14:28:37,1
739,4,29,2024-02-26 06:29:51,1
740,1,47,2024-11-11 17:23:40,3
741,4,43,2024-01-11 15:02:01,1
742,10,8,2024-03-20 06:48:56,3
743,2,8,2024-01-25 00:45:15,3
744,6,26,2024-11-09 03:46:11,2
745,5,2,2023-04-24 07:06:19,3
746,2,34,2024-01-11 02:42:32,1
747,9,25,2024-03-28 06:45:32,2
748,10,37,2024-07-20 08:06:19,1
749,8,5,2023-05-14 15:36:38,1
750,10,37,2023-05-12 01:39:28,3
751,9,13,2024-01-04 00:00:20,1
752,4,20,2023-07-22 10:34:22,3
753,9,27,2024-07-03 14:43:36,3
754,9,5,2023-05-22 13:15:06,1
755,1,11,2023-11-06 18:48:51,2
756,4,21,2023-01-11 09:08:29,1
757,5,47,2023-10-06 00:55:57,2
758,10,32,2023-09-17 23:49:13,1
759,7,42,2023-05-18 04:16:02,3
760,8,37,2023-11-21 16:19:40,3
761,4,41,2024-12-03 02:07:46,1
762,10,44,2023-03-20 16:02:27,3
763,6,22,2024-04-15 19:22:17,1
764,5,15,2024-05-23 13:19:45,2
765,2,1,2023-04-23 13:38:49,1
766,2,21,2023-08-20 02:05:35,1
767,7,1,2023-11-26 13:47:27,3
768,5,17,2024-07-19 10:41:47,2
769,4,44,2024-09-23 23:47:32,1
770,6,24,2023-02-02 23:31:58,3
771,3,10,2023-01-22 00:55:03,2
772,6,17,2023-01-30 16:39:15,3
773,2,4,2024-01-21 10:00:52,1
774,1,7,2023-02-22 10:53:14,1
775,9,19,2024-07-30 21:11:49,2
776,10,40,2023-05-20 01:25:01,1
777,4,7,2024-02-02 20:16:27,1
778,7,23,2023-03-07 00:50:40,3
779,1,45,2024-02-28 22:39:21,3
780,7,5,2023-01-12 19:32:05,3
781,1,12,2024-09-07 11:05:20,1
782,9,42,2023-03-31 16:24:10,3
783,3,23,2023-12-27 23:55:04,2
784,8,48,2023-05-20 20:06:42,2
785,9,42,2023-03-25 17:44:33,3
786,4,32,2023-10-09 20:07:26,3
787,7,43,2023-05-15 12:41:47,2
788,9,35,2024-03-22 19:12:49,1
789,5,33,2024-06-18 12:22:55,2
790,10,18,2023-10-15 14:16:02,1
791,8,29,2023-03-30 14:02:06,3
792,8,27,2024-08-02 14:46:06,1
793,1,30,2023-01-11 23:27:26,1
794,9,50,2023-10-05 07:59:27,3
795,7,45,2023-09-29 00:35:16,1
796,1,45,2023-02-07 11:04:49,2
797,3,15,2024-01-26 08:37:08,1
798,3,27,2023-04-04 10:09:10,1
799,5,44,2023-09-02 02:20:49,1
800,7,41,2024-11-13 07:07:01,3
801,1,17,2023-05-13 17:26:56,1
802,5,25,2024-08-23 05:21:54,2
803,2,49,2023-08-06 12:22:36,3
804,6,23,2024-02-01 08:33:11,2
805,1,7,2023-09-09 22:16:24,3
806,4,24,2024-03-30 01:25:29,3
807,7,25,2024-03-31 08:42:31,3
808,9,44,2024-10-20 08:33:38,1
809,2,23,2024-04-01 03:06:59,2
810,6,23,2024-09-17 12:56:12,2
811,9,47,2023-10-12 22:21:47,2
812,8,4,2023-12-15 20:23:19,1
813,8,36,2024-08-04 17:31:03,3
814,9,39,2023-10-23 01:37:19,2
815,7,22,2024-07-19 23:22:19,3
816,8,4,2024-08-26 20:18:08,3
817,8,7,2024-04-27 23:47:41,3
818,5,30,2024-06-23 07:49:12,2
819,6,29,2024-02-01 06:54:05,3
820,5,11,2024-02-28 06:08:10,3
821,4,20,2023-05-05 22:56:13,3
822,1,18,2023-10-07 01:24:38,3
823,1,3,2024-08-24 15:40:18,3
824,7,9,2023-04-28 15:53:56,2
825,4,13,2023-01-06 03:46:23,1
826,1,31,2023-06-04 05:52:49,3
827,9,5,2023-08-07 00:26:47,2
828,3,1,2023-10-25 12:21:14,3
829,4,31,2023-12-22 18:22:11,3
830,3,18,2024-11-01 06:53:54,3
831,5,21,2024-05-29 21:56:37,3
832,6,1,2023-01-22 17:55:47,3
833,2,20,2023-07-16 17:09:31,1
834,1,34,2023-10-24 06:08:17,2
835,3,37,2024-11-18 17:28:43,2
836,2,37,2023-01-17 14:44:28,3
837,5,47,2023-10-08 06:46:00,3
838,2,7,2024-07-17 16:55:31,2
839,9,29,2024-06-14 08:32:23,2
840,6,28,2023-03-28 16:08:21,2
841,6,46,2023-10-21 19:32:18,3
842,3,11,2023-03-23 06:01:01,2
843,5,32,2024-01-12 22:00:19,1
844,2,46,2024-02-16 13:38:44,1
845,7,1,2024-08-24 01:54:19,3
846,10,36,2023-04-12 10:28:28,2
847,10,27,2023-02-04 08:38:36,1
848,9,23,2023-09-03 13:47:38,1
849,6,4,2023-01-10 09:02:11,3
850,7,41,2023-02-08 23:15:18,2
851,1,6,2024-03-05 11:12:43,1
852,2,20,2023-09-12 11:06:29,2
853,9,10,2023-12-25 04:02:03,3
854,2,9,2024-08-20 00:51:27,3
855,8,21,2024-05-02 09:50:03,1
856,4,10,2024-04-13 13:30:09,1
857,10,5,2023-11-19 04:32:44,1
858,4,43,2023-01-17 13:41:19,2
859,6,45,2023-12-02 08:23:05,1
860,7,6,2024-06-30 16:09:19,2
861,7,28,2023-02-27 20:06:21,3
862,3,19,2023-08-07 05:51:25,2
863,6,7,2023-09-30 12:06:55,2
864,3,4,2024-01-19 10:15:29,3
865,7,15,2023-02-23 00:41:46,1
866,6,28,2024-05-28 07:46:02,1
867,6,44,2023-12-14 11:09:10,3
868,9,16,2024-10-05 10:07:15,3
869,9,1,2024-11-09 13:35:55,3
870,6,45,2024-12-05 09:24:49,1
871,8,1,2024-08-30 17:12:15,3
872,7,21,2024-03-30 23:18:29,2
873,6,45,2023-08-05 10:36:41,2
874,9,2,2024-02-24 14:06:26,1
875,6,46,2023-09-29 01:34:02,2
876,1,11,2024-11-03 16:24:22,3
877,2,15,2023-08-01 19:51:20,2
878,3,36,2023-09-11 15:42:23,1
879,10,34,2023-01-10 02:51:14,2
880,3,14,2024-10-04 19:56:54,3
881,4,12,2024-06-19 16:11:31,2
882,10,34,2024-03-08 10:28:17,2
883,8,35,2023-02-16 07:37:35,2
884,8,7,2023-12-05 00:31:08,1
885,4,3,2023-05-13 18:01:54,1
886,3,22,2023-05-09 15:30:39,3
887,4,50,2023-05-29 09:38:55,3
888,2,15,2023-08-25 16:09:17,3
889,2,38,2023-08-06 10:17:12,1
890,10,15,2024-02-07 15:37:32,2
891,6,17,2023-12-10 03:16:55,2
892,3,49,2023-04-18 17:15:19,2
893,8,28,2023-07-28 11:20:54,3
894,8,12,2024-05-12 04:02:09,2
895,6,32,2023-09-08 19:26:46,1
896,6,25,2024-11-15 17:40:58,2
897,1,44,2024-10-31 07:20:17,3
898,3,30,2023-08-01 12:13:14,3
899,4,9,2023-05-04 06:00:44,1
900,8,45,2023-02-18 15:20:02,2
901,5,22,2024-11-26 11:28:19,1
902,7,26,2024-04-01 15:27:54,2
903,9,6,2023-11-16 03:22:48,2
904,2,34,2023-11-02 09:32:10,2
905,2,23,2024-04-28 16:43:18,3
906,7,42,2023-05-09 09:56:33,3
907,3,1,2024-01-31 09:04:58,1
908,8,12,2024-06-30 17:57:14,3
909,5,9,2024-09-09 20:24:07,2
910,1,15,2024-05-01 14:03:12,3
911,10,1,2023-05-30 17:23:13,2
912,7,34,2023-06-14 11:37:33,2
913,5,14,2024-04-16 15:57:09,2
914,7,33,2023-07-01 14:29:34,3
915,7,36,2024-02-20 02:34:30,2
916,1,6,2023-02-10 06:23:55,2
917,6,22,2023-11-20 21:15:42,1
918,3,8,2023-12-09 16:47:26,3
919,1,38,2024-01-19 04:37:58,2
920,6,21,2023-01-02 21:21:49,1
921,7,26,2023-01-14 00:35:30,1
922,4,44,2023-03-21 18:50:01,3
923,2,45,2023-04-27 10:39:35,3
924,5,31,2024-05-23 04:01:42,1
925,9,37,2023-01-18 08:51:01,3
926,9,11,2023-06-13 07:56:21,3
927,6,27,2023-02-23 20:09:20,3
928,1,17,2024-03-03 15:27:49,1
929,6,15,2024-04-05 02:23:03,3
930,7,1,2023-12-23 15:43:02,3
931,9,43,2023-08-26 16:45:07,3
932,6,28,2023-01-01 13:30:56,2
933,6,15,2024-08-11 09:29:10,3
934,1,5,2023-11-20 20:24:03,2
935,2,30,2023-06-28 04:25:28,2
936,4,5,2024-06-18 11:37:45,1
937,2,9,2024-11-30 21:43:14,3
938,3,45,2024-06-29 11:59:29,1
939,1,16,2023-08-23 07:36:26,1
940,6,35,2023-03-13 17:07:13,2
941,8,42,2023-07-30 04:22:05,3
942,7,11,2024-09-10 03:10:37,3
943,9,41,2024-09-26 19:24:37,3
944,5,14,2024-12-17 15:04:19,2
945,6,17,2023-06-30 23:03:52,2
946,10,18,2024-12-15 22:24:33,1
947,5,15,2023-12-05 10:55:24,2
948,5,39,2023-10-20 18:26:46,2
949,5,25,2023-02-14 09:37:24,3
950,4,33,2023-05-12 07:33:24,2
951,3,33,2024-11-13 09:22:43,1
952,2,29,2024-07-26 18:17:30,2
953,7,36,2024-01-02 21:03:07,1
954,4,9,2023-03-11 19:12:37,3
955,3,27,2024-07-01 20:12:17,3
956,4,49,2023-04-01 16:56:25,1
957,9,15,2023-05-14 14:06:41,2
958,5,8,2024-10-11 10:33:41,2
959,3,13,2023-01-11 07:37:38,2
960,7,16,2024-06-09 21:07:08,3
961,2,24,2024-04-18 12:56:02,3
962,3,32,2024-07-24 14:51:32,2
963,3,43,2024-06-01 01:36:48,3
964,2,46,2023-05-16 22:06:28,2
965,1,4,2024-07-26 06:40:50,3
966,6,17,2024-05-23 19:12:29,3
967,7,45,2024-10-27 14:10:13,3
968,9,11,2023-10-06 07:10:43,3
969,8,12,2023-09-02 09:39:02,1
970,10,44,2024-08-08 17:39:06,1
971,9,43,2024-10-15 05:40:06,2
972,10,27,2023-08-15 20:19:51,1
973,2,7,2023-04-07 19:38:42,2
974,7,45,2024-12-23 08:38:17,2
975,2,19,2023-09-19 08:40:54,3
976,3,6,2024-04-07 21:18:16,1
977,1,41,2024-11-28 18:03:09,3
978,9,1,2024-02-28 18:40:30,3
979,8,24,2023-01-11 08:08:17,2
980,1,22,2023-03-06 14:09:01,3
981,3,20,2024-09-14 19:05:00,2
982,8,17,2023-07-23 07:54:00,1
983,7,44,2024-09-11 11:23:05,2
984,5,20,2024-09-26 21:25:46,1
985,10,5,2024-10-03 19:11:23,2
986,9,7,2023-01-16 04:44:17,3
987,3,47,2024-07-28 07:02:17,1
988,5,45,2023-07-27 18:38:45,2
989,6,4,2023-11-10 23:59:50,1
990,4,14,2023-12-06 10:57:24,2
991,9,49,2024-11-05 18:26:21,1
992,4,24,2023-04-10 20:03:48,3
993,7,2,2024-11-20 15:18:07,2
994,8,20,2024-02-04 09:54:09,2
995,4,39,2023-12-24 07:28:38,1
996,2,9,2023-12-30 02:12:45,3
997,9,12,2023-11-27 11:12:22,1
998,2,19,2024-11-08 19:49:12,2
999,3,2,2023-12-23 17:44:08,2
1000,7,12,2023-11-03 23:39:23,3
1001,3,8,2023-01-31 07:14:43,2
1002,9,30,2024-07-22 05:12:42,3
1003,1,21,2023-05-29 06:51:06,1
1004,9,21,2023-04-14 01:58:23,2
1005,2,31,2024-03-11 21:02:57,3
1006,2,17,2024-08-05 01:29:50,3
1007,7,18,2023-06-23 14:54:00,1
1008,1,35,2023-01-04 23:36:27,2
1009,9,36,2024-02-15 05:59:11,3
1010,7,5,2023-11-13 02:28:45,1
1011,2,47,2024-01-18 04:41:39,3
1012,5,3,2023-10-10 00:02:12,1
1013,7,47,2023-08-17 22:18:34,1
1014,9,49,2024-10-03 17:03:40,2
1015,6,33,2024-02-08 20:19:24,1
1016,1,48,2023-05-10 15:58:36,1
1017,2,3,2024-09-21 19:29:47,1
1018,2,44,2023-01-19 20:34:33,3
1019,5,33,2023-04-04 03:24:43,3
1020,5,23,2023-03-05 02:17:51,1
1021,7,30,2024-06-30 06:26:56,2
1022,6,21,2024-08-19 20:42:08,1
1023,7,10,2023-05-24 14:39:51,1
1024,2,46,2024-11-13 15:02:16,1
1025,7,38,2024-04-11 19:00:07,3
1026,8,30,2024-07-18 15:19:31,2
1027,1,42,2024-09-04 11:33:52,2
1028,8,26,2023-11-26 18:10:46,1
1029,4,43,2023-09-22 22:33:59,3
1030,9,18,2023-09-17 13:51:35,3
1031,1,27,2024-10-03 22:53:44,1
1032,4,39,2023-12-10 01:57:37,3
1033,1,13,2023-02-20 17:35:55,1
1034,10,14,2024-06-15 12:54:18,3
1035,9,50,2024-01-14 17:59:17,2
1036,3,38,2024-02-29 03:25:33,3
1037,7,34,2024-05-16 05:34:49,1
1038,6,9,2024-05-14 13:20:43,2
1039,9,16,2024-01-15 18:08:35,3
1040,2,22,2023-02-12 22:08:59,2
1041,8,3,2024-06-24 22:52:23,3
1042,7,26,2024-03-26 05:43:01,3
1043,1,39,2023-12-10 22:50:50,3
1044,3,1,2023-01-14 13:03:00,1
1045,9,30,2024-02-06 06:45:03,1
1046,9,39,2023-01-15 00:18:03,1
1047,10,23,2024-06-14 22:28:17,2
1048,2,27,2024-07-01 10:29:22,1
1049,4,23,2023-01-14 10:52:25,2
1050,8,18,2024-11-17 19:50:37,2
1051,4,6,2023-03-17 11:11:06,2
1052,10,8,2023-07-24 12:46:41,3
1053,7,47,2024-09-15 21:31:51,3
1054,10,50,2023-08-26 14:36:03,2
1055,5,32,2023-06-30 00:49:47,2
1056,4,38,2024-02-23 15:38:39,3
1057,1,45,2024-09-08 04:52:16,1
1058,10,38,2023-12-13 18:57:06,1
1059,6,25,2024-05-19 17:34:28,2
1060,7,9,2023-12-18 11:58:38,3
1061,4,29,2024-12-02 14:23:12,3
1062,7,7,2023-05-10 03:34:51,3
1063,5,32,2024-05-31 15:29:33,3
1064,5,47,2024-05-30 19:52:21,1
1065,1,44,2024-09-26 23:37:38,2
1066,9,18,2023-05-19 21:55:27,2
1067,8,40,2024-06-29 23:38:03,2
1068,8,40,2023-01-27 10:37:24,1
1069,6,28,2023-04-06 14:56:39,2
1070,5,8,2024-12-24 15:04:06,3
1071,9,6,2023-12-31 04:41:59,2
1072,6,45,2024-03-11 14:35:05,2
1073,8,44,2023-06-22 00:27:45,3
1074,7,32,2024-12-12 17:34:43,1
1075,5,8,2024-11-25 19:42:48,2
1076,9,8,2024-05-15 23:24:59,2
1077,3,15,2023-09-11 12:05:32,2
1078,4,24,2024-01-05 03:32:55,3
1079,2,50,2023-12-05 14:48:02,1
1080,8,44,2024-08-25 15:47:37,3
1081,4,31,2023-01-17 03:55:59,3
1082,4,27,2024-04-27 06:57:19,1
1083,2,44,2023-04-16 22:55:15,2
1084,7,45,2023-11-12 22:37:28,1
1085,2,5,2023-04-19 19:42:13,1
1086,10,49,2023-08-31 02:24:34,2
1087,6,25,2023-12-16 04:21:46,1
1088,2,29,2024-12-27 01:22:26,3
1089,3,42,2024-09-11 15:52:43,3
1090,6,47,2024-11-25 20:02:12,1
1091,4,3,2023-12-16 09:23:12,1
1092,1,20,2023-06-09 08:13:21,2
1093,2,28,2024-05-11 11:31:24,2
1094,3,20,2024-10-14 08:55:43,1
1095,9,21,2023-05-18 14:21:05,2
1096,3,23,2024-07-21 08:43:53,3
1097,2,24,2023-10-30 14:31:39,3
1098,9,47,2024-10-25 05:17:44,2
1099,2,7,2023-01-30 13:20:40,1
1100,10,41,2024-05-01 03:33:42,2
1101,2,37,2023-09-27 02:14:32,3
1102,9,43,2023-02-07 15:13:04,3
1103,6,41,2023-10-22 12:19:42,3
1104,8,46,2023-12-24 18:24:35,1
1105,3,23,2024-10-07 13:59:49,3
1106,4,13,2024-02-07 21:22:26,1
1107,1,46,2023-10-08 04:07:26,3
1108,3,36,2023-09-09 11:38:13,1
1109,5,37,2023-01-12 15:10:05,2
1110,1,37,2023-06-04 22:56:28,3
1111,4,10,2023-11-25 18:13:54,2
1112,6,43,2024-01-26 00:57:02,3
1113,2,43,2023-05-02 12:10:47,3
1114,6,13,2024-01-09 22:33:13,2
1115,7,3,2023-08-16 13:57:27,3
1116,2,18,2024-04-15 22:31:34,3
1117,10,50,2023-06-01 23:31:51,3
1118,6,37,2024-06-20 21:36:08,3
1119,6,19,2024-04-29 02:59:33,2
1120,8,27,2023-03-03 14:55:41,1
1121,4,24,2023-02-19 16:38:40,1
1122,8,37,2023-03-19 16:14:48,3
1123,8,43,2023-06-27 20:45:41,1
1124,7,36,2024-10-13 12:29:34,1
1125,3,17,2023-02-12 18:38:34,1
1126,1,22,2024-02-28 08:21:08,3
1127,5,24,2023-08-29 23:46:57,3
1128,1,9,2024-07-13 01:24:04,1
1129,2,45,2023-07-20 16:58:33,2
1130,8,6,2023-02-06 14:19:25,1
1131,2,35,2023-09-29 23:13:59,2
1132,6,40,2024-07-19 01:04:56,3
1133,3,14,2024-09-21 03:19:36,3
1134,3,5,2023-10-01 09:32:27,2
1135,9,35,2023-06-06 15:10:21,1
1136,1,6,2023-04-07 07:52:34,2
1137,9,13,2023-06-13 22:55:22,2
1138,1,25,2024-03-19 22:09:44,1
1139,4,31,2023-12-17 14:13:04,1
1140,5,45,2023-07-03 19:31:07,2
1141,2,18,2024-03-30 11:55:29,1
1142,10,16,2023-07-14 21:42:38,3
1143,7,13,2023-07-19 14:18:21,1
1144,1,32,2024-08-08 17:17:43,1
1145,10,9,2024-07-05 04:35:12,2
1146,2,46,2023-03-29 12:27:37,1
1147,4,20,2023-07-09 15:12:29,1
1148,4,20,2023-01-15 14:25:03,3
1149,4,21,2023-03-19 11:02:52,3
1150,10,23,2023-09-10 18:19:27,2
1151,8,42,2024-06-27 09:46:55,2
1152,2,21,2023-06-30 15:32:02,3
1153,5,27,2023-07-07 14:22:28,1
1154,1,37,2024-08-10 04:02:56,3
1155,3,11,2023-11-29 04:57:10,3
1156,4,16,2023-02-03 18:36:20,3
1157,1,22,2023-03-07 07:08:03,1
1158,2,36,2024-05-15 02:28:42,1
1159,6,17,2024-04-12 18:57:12,1
1160,2,46,2023-03-04 18:51:50,1
1161,10,4,2024-03-15 18:32:45,2
1162,5,36,2024-06-06 23:21:41,3
1163,7,18,2023-11-15 19:51:46,1
1164,3,34,2023-09-04 19:09:00,3
1165,9,15,2023-11-12 03:04:31,2
1166,8,19,2023-08-24 20:56:06,1
1167,1,37,2023-10-01 20:41:33,1
1168,7,50,2024-04-05 03:57:58,3
1169,4,47,2024-05-10 03:26:14,1
1170,10,25,2024-01-16 08:15:04,1
1171,10,30,2023-07-01 07:26:33,3
1172,2,11,2023-09-11 22:46:40,2
1173,10,13,2023-12-09 10:44:41,1
1174,3,4,2024-10-03 00:46:44,2
1175,3,14,2024-01-02 04:35:31,3
1176,1,41,2024-05-15 18:37:46,1
1177,7,19,2023-07-08 20:28:35,2
1178,1,20,2024-11-09 18:38:22,1
1179,6,22,2023-11-11 20:04:03,1
1180,5,2,2023-05-30 12:36:03,3
1181,2,12,2024-09-10 00:25:44,3
1182,5,32,2023-07-18 11:14:31,2
1183,5,42,2024-02-15 03:43:38,3
1184,5,18,2024-03-27 23:16:07,2
1185,9,21,2024-11-13 19:42:00,2
1186,9,39,2024-01-20 00:49:25,1
1187,8,5,2024-04-04 12:23:43,3
1188,5,34,2024-12-30 15:24:32,1
1189,8,45,2023-05-05 14:08:34,3
1190,7,4,2024-11-05 07:43:27,2
1191,7,2,2023-06-13 00:55:47,2
1192,5,49,2023-10-26 00:00:42,2
1193,2,26,2023-07-20 15:05:26,2
1194,1,47,2023-02-12 17:18:36,2
1195,7,7,2023-09-12 11:56:57,1
1196,4,21,2024-11-12 20:43:59,3
1197,5,16,2024-10-02 03:39:26,1
1198,2,45,2023-11-29 20:25:04,2
1199,3,46,2024-07-30 07:47:10,2
1200,10,42,2023-06-20 10:32:04,2
1201,6,26,2023-10-04 10:01:26,3
1202,3,50,2023-01-15 06:37:12,3
1203,1,45,2024-12-02 11:34:48,1
1204,4,5,2023-03-20 05:31:17,1
1205,5,13,2024-02-09 03:12:40,1
1206,6,26,2024-09-02 17:03:06,2
1207,4,19,2024-04-06 18:51:16,3
1208,3,6,2023-06-23 11:48:10,3
1209,10,37,2024-02-06 08:22:48,1
1210,7,17,2024-07-02 01:37:44,2
1211,1,42,2023-04-21 02:21:47,1
1212,4,26,2024-12-19 01:27:39,3
1213,7,34,2024-08-05 16:14:44,1
1214,4,46,2023-08-20 22:47:54,3
1215,8,42,2024-03-07 12:56:09,3
1216,4,7,2023-08-13 17:56:56,2
1217,7,49,2023-03-29 06:21:53,3
1218,9,28,2024-11-10 01:44:57,1
1219,3,5,2024-10-04 12:23:56,1
1220,9,35,2023-09-30 03:13:22,1
1221,7,39,2023-06-29 19:53:37,1
1222,2,42,2023-10-07 12:01:48,2
1223,1,14,2024-09-10 06:26:00,2
1224,3,11,2024-08-13 16:38:16,1
1225,5,48,2024-10-25 19:44:13,2
1226,8,20,2023-05-18 07:48:09,2
1227,6,3,2023-11-20 17:33:57,3
1228,3,49,2023-06-16 16:35:02,1
1229,1,20,2024-04-02 11:53:30,3
1230,6,40,2024-11-05 01:01:21,1
1231,7,12,2023-05-04 21:29:21,2
1232,4,2,2023-12-23 20:02:58,2
1233,1,14,2024-08-07 15:51:49,2
1234,6,16,2023-02-24 18:50:56,3
1235,8,34,2023-06-02 02:18:55,3
1236,4,48,2024-03-17 07:40:54,1
1237,4,43,2023-08-01 12:21:02,1
1238,3,34,2023-09-22 15:47:27,3
1239,10,43,2024-08-01 06:18:14,1
1240,10,29,2024-11-08 14:31:39,1
1241,10,19,2024-07-06 20:54:54,3
1242,6,31,2024-02-15 16:37:22,2
1243,2,37,2023-06-02 01:28:36,2
1244,3,28,2023-02-24 19:41:12,3
1245,10,41,2023-02-08 08:36:04,3
1246,4,39,2024-07-22 03:28:10,2
1247,4,16,2023-11-11 13:30:55,2
1248,5,20,2024-08-11 10:43:04,3
1249,9,7,2024-03-10 09:17:15,2
1250,8,19,2024-06-29 04:40:54,1
1251,8,5,2023-05-25 07:32:44,3
1252,9,49,2023-07-24 13:15:07,2
1253,9,14,2023-09-08 09:21:48,2
1254,5,20,2023-03-25 16:12:19,3
1255,3,21,2024-12-15 20:20:32,2
1256,1,4,2024-05-16 16:12:02,1
1257,9,11,2024-02-17 17:10:20,3
1258,5,50,2023-07-30 10:05:08,3
1259,4,21,2023-11-22 12:22:24,2
1260,7,26,2024-06-16 20:10:40,1
1261,1,33,2023-12-23 04:24:35,1
1262,5,6,2023-01-13 18:46:33,1
1263,5,6,2023-06-25 03:12:58,1
1264,6,42,2024-01-30 07:35:09,1
1265,8,44,2024-07-19 18:22:24,1
1266,6,4,2024-09-08 07:16:31,3
1267,5,8,2024-09-02 12:40:33,3
1268,3,45,2023-04-27 21:05:47,1
1269,7,26,2024-01-08 01:01:26,1
1270,1,14,2023-10-23 19:06:18,2
1271,5,23,2024-06-11 16:50:50,2
1272,3,41,2024-02-27 13:07:39,2
1273,10,1,2024-01-16 15:49:38,1
1274,6,16,2024-08-02 17:36:32,1
1275,9,27,2024-01-31 09:48:49,2
1276,10,7,2023-09-07 15:29:28,2
1277,7,38,2023-12-16 15:42:31,3
1278,8,22,2023-12-20 07:03:18,2
1279,10,24,2023-06-14 20:00:37,1
1280,6,38,2024-11-21 13:16:51,1
1281,8,28,2024-11-30 18:27:13,2
1282,3,5,2024-02-15 09:20:25,1
1283,4,42,2024-09-13 22:53:58,1
1284,6,6,2024-04-12 17:30:57,2
1285,4,14,2023-11-03 10:10:48,2
1286,6,29,2024-02-12 10:35:32,3
1287,5,49,2023-01-08 16:22:59,1
1288,2,18,2024-03-11 14:59:53,2
1289,7,18,2024-10-01 14:10:35,2
1290,2,30,2024-06-07 03:29:46,3
1291,4,31,2024-11-11 13:54:40,3
1292,6,18,2024-09-02 06:56:15,3
1293,3,49,2023-09-14 18:21:11,2
1294,7,29,2024-09-25 14:36:40,1
1295,5,24,2023-09-23 20:23:41,2
1296,6,3,2023-08-24 09:36:17,1
1297,8,8,2023-08-05 04:52:54,3
1298,10,16,2024-07-06 11:07:41,3
1299,2,29,2024-06-07 18:39:24,2
1300,1,27,2024-08-04 06:43:15,1
1301,7,12,2023-12-07 04:18:11,1
1302,5,40,2023-03-30 02:06:30,3
1303,6,6,2023-04-29 03:59:53,3
1304,9,18,2024-10-14 22:32:13,3
1305,6,30,2023-09-21 01:51:28,2
1306,9,47,2024-02-21 06:54:21,1
1307,1,15,2024-07-22 13:25:48,3
1308,7,13,2024-04-04 10:59:50,3
1309,4,41,2024-09-18 05:06:39,3
1310,2,35,2024-08-12 15:40:52,3
1311,9,12,2024-10-13 13:52:26,2
1312,3,25,2023-08-10 16:13:33,2
1313,8,17,2023-09-22 05:44:19,3
1314,9,49,2023-05-07 03:38:38,3
